stop_id,stop_code_add,community_ids,stop_vehicle_type_ids,stop_attribute_ids,stop_long_name,city,street,voice_message_code
8202,"3",26,3,2,"","Mysłowice","Polskiego Czerwonego Krzyża",0
5282,"1",17,3,1_3,"","Katowice","Panewnicka",0
9012,"01",26,3,2,"","Mysłowice","Mielęckiego",0
2949,"2",5,3,2_3,"","Bytom","Zabrzańska",0
1727,"2",49,3,2_3,"","Zabrze","Składowa",0
771,"5/Gliw",49,3,2_3,"","Zabrze","Goethego",0
2177,"1",17,3,2_3,"","Katowice","Graniczna",0
2012,"1",14,3,2_3,"","Gliwice","Generała Władysława Andersa",0
4896,"1",42,3,2_3,"","Brudzowice","Szkolna",0
3162,"1",12,3,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
3570,"1",60,3,2_3_4,"","Tarnowskie Góry","Bytomska",0
7991,"2",32,3,1,"","Wilcza","Rybnicka",0
3617,"2",8,3,2_3,"","Chorzów","Wojska Polskiego",0
2673,"2",26,3,2,"","Mysłowice","Wielka Skotnica",0
877,"2",,,6,"","<Żadna>","",0
5462,"1",6,3,1,"","Będzin","Wiejska",0
611,"2",2,3,1_3,"","Dobieszowice","Polna",0
4377,"1t",6,2,2_3,"","Będzin","Gzichowska",0
1463,"4",26,3,2_3,"","Mysłowice","Polskiego Czerwonego Krzyża",0
6322,"1",46,3,2_3,"","Tychy","Cielmicka",0
3737,"1",51,3,2,"","Zbrosławice","Dworcowa",0
9844,"2",55,3,2,"","Łazy","Dąbrowska",0
2981,"2",21,3,2_3,"","Lędziny","Lędzińska",0
2189,"1",17,3,2_3,"","Katowice","Krucza",0
5702,"1",53,3,2_3,"","Świętochłowice","Szpitalna",0
572,"1t",43,2,2,"","Sosnowiec","11 Listopada",0
1777,"2",49,3,2,"","Zabrze","Mikulczycka",0
4544,"1t",17,2,2_3,"","Katowice","Plac Miarki",0
4165,"1",26,3,2,"","Mysłowice","Franciszka Kościelniaka",0
3332,"1",2,3,2_3,"","Wymysłów","Leśna",0
6533,"1",24,3,2,"","Mikołów","Skalna",0
2584,"1",38,3,2,"","Ruda Śląska","Magazynowa",0
750,"2",17,3,2_3,"","Katowice","Batalionów Chłopskich",0
2994,"2",12,3,2_3,"","Dąbrowa Górnicza","Przelotowa",0
3174,"2",12,3,2,"","Dąbrowa Górnicza","Ujejska",0
2623,"1",14,3,1_3,"","Gliwice","Bojkowska",0
5693,"4",23,3,2_3,"","Mierzęcice","Źródlana",0
8294,"5",18,3,2,"","Knurów","Jęczmnienna",0
4095,"2",21,3,2,"","Lędziny","Jagiellońska",0
8539,"32",53,3,2_7,"","Świętochłowice","Bytomska",0
8954,"1",5,3,2_7,"","Bytom","Jagiellońska",0
5750,"1",59,3,1,"","Krupski Młyn","Tarnogórska",0
1313,"2",60,3,2,"","Tarnowskie Góry","Klonowa",0
9051,"31",5,3,2_7,"","Bytom","Tysiąclecia",0
3490,"2",53,3,2_3,"","Świętochłowice","Wojska Polskiego",0
710,"1",14,3,2_3,"","Gliwice","Jagiellońska",0
6089,"2",45,3,2_3,"","Sławków","Miedawa",0
8081,"1",,,6,"","<Żadna>","",0
818,"1",12,3,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
3394,"1",43,3,2_3_4,"","Sosnowiec","Braci Mieroszewskich",0
6835,"20",83,3,1,"","Bojszowy","Żubrów",0
6777,"1",84,3,2_3,"","Wola","Pszczyńska",0
6462,"2",24,3,2_3,"","Mikołów","Łączna",0
8280,"1",17,3,2,"","Katowice","Lwowska",0
225,"1",60,3,2,"","Tarnowskie Góry","Główna",0
8623,"1",17,3,2,"","Katowice","Gościnna",0
88,"2",17,3,2_3,"","Katowice","Tysiąclecia",0
9027,"1",60,3,2,"","Tarnowskie Góry","Młodości",0
4683,"1",38,3,2_3,"","Ruda Śląska","Piotra Niedurnego",0
1206,"2",49,3,2,"","Zabrze","3 Maja",0
2428,"2",41,3,2,"","Siemianowice Śląskie","Wiejska",0
4509,"1t",8,2,2_3,"","Chorzów","Katowicka",0
6253,"1",46,3_3,2_3,"","Tychy","Dmowskiego",0
5150,"2",41,3,2,"","Siemianowice Śląskie","Niepodległości",0
4664,"1t",5,2,2_3,"","Bytom","Zabrzańska",0
2809,"1",34,3,2,"","Strzyżowice","Szosowa",0
7899,"2",30,3,2,"","Ożarowice","Transportowa",0
1965,"2",14,3,2_3,"","Gliwice","Nowy Świat",0
2154,"1",14,3,2_3,"","Gliwice","Ignacego Daszyńskiego",0
144,"1",8,3,2_3,"","Chorzów","Batorego",0
5637,"3/Bob",31,3,2_3_4,"","Piekary Śląskie","Jana Pawła II",0
2376,"1",10,3,1_3,"","Czeladź","Stanisława Staszica",0
5157,"1",,,6,"","<Żadna>","",0
3781,"1",60,3,2_3,"","Tarnowskie Góry","Kościelna",0
4322,"2t",17,2,2_3,"","Katowice","Sosnowiecka",0
6838,"14",83,3,2,"","Bojszowy","Międzyrzecna",0
1673,"1",41,3,2_3,"","Chorzów","Michałowicka",0
3126,"2",12,3,2,"","Dąbrowa Górnicza","Kostki-Napierskiego",0
1641,"2",49,3,2_3,"","Zabrze","Makoszowska",0
7417,"1",45,3,5,"","Sławków","Fabryczna",0
7855,"1",17,3,2_3,"","Katowice","Gliwicka",0
1143,"1",38,3,2,"","Ruda Śląska","Halembska",0
5319,"1",41,3,2_3,"","Siemianowice Śląskie","Elizy Orzeszkowej",0
2083,"2",5,3,2_3_4,"","Bytom","Strzelców Bytomskich",0
798,"1",21,3,2,"","Lędziny","Goławiecka",0
6116,"1",46,3,2_3,"","Tychy","Katowicka",0
3436,"2",5,3,2,"","Bytom","Strzelców Bytomskich",0
5778,"3",56,3,2,"","Tworóg","Armii Krajowej",0
5097,"2",51,3,2,"","Zbrosławice","Wolności",0
8657,"1",49,3,2,"","Zabrze","Dzierżona",0
401,"2",14,3,2_3,"","Gliwice","Rybnicka",0
5608,"2",49,3,2_3,"","Zabrze","Skargi",0
5263,"1",43,3,2,"","Sosnowiec","Jedności",0
2481,"1",51,3,2,"","Zbrosławice","Wyzwolenia",0
355,"1",31,3,2_3,"","Piekary Śląskie","Oświęcimska",0
983,"2",,,6,"","<Żadna>","",0
1840,"2",52,3,2_3,"","Świerklaniec","Główna",0
5634,"2",53,3,2,"","Świętochłowice","Sudecka",0
8673,"2",43,3,2_3,"","Sosnowiec","Braci Mieroszewskich",0
3293,"1",38,3,2_3,"","Ruda Śląska","1 Maja",0
5589,"2",37,3,2,"","Radzionków","Nałkowskiej",0
2052,"1",43,3,2_3,"","Sosnowiec","Naftowa",0
3741,"2",32,3,2_3,"","Pilchowice","Szkolna",0
5267,"2",43,3,2,"","Sosnowiec","Jagiellońska",0
220,"1",5,3,2_3,"","Bytom","Konstytucji",0
8377,"2",49,3,2,"","Zabrze","Hallera",0
5700,"1",53,3,2,"","Świętochłowice","Chopina",0
63,"1",14,3,2_3,"","Gliwice","Żernicka",0
5320,"1",41,3,1_3,"","Siemianowice Śląskie","Bytomska",0
9821,"2",51,3,1,"","Zbrosławice","Główna",0
5088,"1",46,3,2_3,"","Tychy","Katowicka",0
3907,"2",23,3,2,"","Mierzęcice","Zawadzkiego",0
2337,"2",43,3,2_3,"","Sosnowiec","3 Maja",0
6199,"2",46,3,2,"","Tychy","Zwierzyniecka",0
5193,"2",41,3,1,"","Siemianowice Śląskie","Marii Konopnickiej",0
6731,"2",86,3,2_3,"","Żory","Mikołowska",0
1124,"2",38,3,2_3,"","Ruda Śląska","Solidarności",0
4319,"1t",17,2,2,"","Katowice","Sosnowiecka",0
7069,"1",51,3,1,"Kamieniec Gospodarstwo Rolne nż","Zbrosławice","Wiejska",0
5100,"1",,,6,"","<Żadna>","",0
2539,"1",49,3,1,"","Zabrze","Krakowska",0
2405,"1",43,3,2_3,"","Sosnowiec","Wileńska",0
515,"4",14,3,2_3,"","Gliwice","Chorzowska",0
7464,"2",,,6,"","<Żadna>","",0
3926,"2",23,3,2,"","Mierzęcice","Kolejowa",0
7186,"1",8,3,1,"","Chorzów","Bożogrobców",0
5809,"2",58,3,2,"","Wielowieś","Wiejska",0
5653,"2",5,3,2,"","Bytom","Zabrzańska",0
1044,"2",6,3,2,"","Będzin","Czeslawa Miłosza",0
6626,"1",29,3,2,"","Orzesze","Pisarka",0
4300,"1t",53,2,2_4,"","Świętochłowice","Chorzowska",0
4437,"2",43,3,2,"","Sosnowiec","Szenwalda",0
5126,"2",11,3,2_3,"","Czerwionka-Leszczyny","Marii Konopnickiej",0
8020,"2",17,3,2_3,"","Katowice","Armii Krajowej",0
233,"2",2,3,2,"","Bobrowniki","Akacjowa",0
3726,"1",60,3,1,"","Tarnowskie Góry","Grzybowa",0
4818,"1",17,3,2_3,"","Katowice","Rondo Henryka Sławika",0
2260,"1",17,3,2_3,"","Katowice","Armii Krajowej",0
6434,"1",24,3,2,"","Mikołów","Paprotek",0
6867,"2t",17,2,2,"","Katowice","Gliwicka",0
3157,"1t",12,2,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
333,"2",14,3,2_3,"","Gliwice","Kozielska",0
3756,"1",11,3,2,"","Czerwionka-Leszczyny","Juliusza Ligonia",0
2183,"1",17,3,2,"","Katowice","Panewnicka",0
2266,"1",17,3,2_3,"","Katowice","Radockiego",0
786,"2",34,3,2,"","Goląsza Górna","Goląsza Górna",0
4741,"3",14,3,2,"","Gliwice","Zwycięstwa",0
3664,"1",14,3,2_3,"","Gliwice","Kozielska",0
3537,"1",41,3,2_3,"","Siemianowice Śląskie","Fabryczna",0
6318,"2",46,3,2_3,"","Tychy","Strefowa",0
2610,"1",17,3,2_3,"","Katowice","Kłodnicka",0
8087,"1",17,3,2,"","Katowice","Trojoka",0
2582,"1",38,3,2_3,"","Ruda Śląska","Wolności",0
6911,"1",,,6,"","<Żadna>","",0
6954,"2",32,3,1,"","Pilchowice","Gliwicka",0
3179,"1",29,3,2,"","Orzesze","Bukowina",0
4002,"1",23,3,2_3,"","Mierzęcice","Dąbrowska",0
9114,"1",8,3,2,"","Chorzów","Powstańców",0
8274,"3/924",44,3,2_3,"","Sośnicowice","Gliwicka",0
1253,"1",51,3,1,"","Zbrosławice","Tarnogórska",0
6910,"1t",,,6,"","<Żadna>","",0
2437,"2",14,3,1,"","Gliwice","Zygmuntowska",0
9725,"32",51,3,2,"","Zbrosławice","Sienkiewicza",0
5650,"1",17,3,2_3,"","Katowice","Chorzowska",0
1077,"1",34,3,2,"","Gródków","Zwycięstwa",0
4514,"1t",17,2,2_3,"","Katowice","Chorzowska",0
3144,"1",10,3,2,"","Czeladź","Juliana Tuwima",0
68,"1",47,3,2,"","Wojkowice","Jana III Sobieskiego",0
3768,"1",23,3,1_3,"","Mierzęcice","Cicha",0
880,"2",,,6,"","<Żadna>","",0
1212,"2",26,3,2_3,"","Mysłowice","Juliana Tuwima",0
9035,"1",17,3,2,"","Katowice","Kaskady",0
5398,"3",42,3,2,"","Siewierz","Rynek",0
7106,"1t",17,2,2_3,"","Katowice","3 Maja",0
5979,"2",58,3,2,"","Wielowieś","Szkolna",0
6825,"2",35,3,1,"","Pszczyna","Bieruńska",0
8431,"1",60,3,2,"","Tarnowskie Góry","Sielanka",0
1127,"1",38,3,2_3,"","Ruda Śląska","Halembska",0
1515,"2",18,3,1,"","Knurów","Zwycięstwa",0
6368,"1",46,3,2,"","Tychy","Długa",0
2370,"1",14,3,1_3,"","Gliwice","Portowa",0
3359,"1",12,3,2,"","Dąbrowa Górnicza","Związku Orła Białego",0
5545,"2",47,3,2,"","Wojkowice","Morcinka",0
1991,"2t",43,2,2_3_4,"","Sosnowiec","3 Maja",0
846,"1",,,6,"","<Żadna>","",0
519,"2",17,3,2_3,"","Katowice","Aleja Roździeńskiego",0
373,"2",38,3,2_3,"","Ruda Śląska","Gwarecka",0
3497,"1",45,3,2,"","Sławków","Fabryczna",0
6720,"4",1,3,2_3,"","Bieruń","Wawelska",0
1916,"1",15,3,2_3,"","Imielin","Imielińska",0
9015,"02",26,3,2,"","Mysłowice","Kolejowa",0
1838,"1",60,3,2_3,"","Tarnowskie Góry","Nakielska",0
3638,"1",10,3,2_3,"","Czeladź","Dehnelów",0
4290,"2t",53,2,2,"","Świętochłowice","Barlickiego",0
4106,"2",23,3,1,"","Mierzęcice","21 Stycznia",0
1971,"1",28,3,2_3,"","Ornontowice","Orzeska",0
8068,"4",54,3,2_4,"","Łaziska Górne","św. Jana Pawła II",0
3608,"1",47,3,2,"","Wojkowice","Harcerska",0
1996,"2",43,3,2_3,"","Sosnowiec","Grota-Roweckiego",0
6285,"1",46,3,2_3,"","Tychy","Edukacji",0
5864,"1",51,3,1,"","Zbrosławice","Wiejska",0
2972,"2t",17,2,2_3_4,"","Katowice","Plac Powstańców Śląskich",0
2340,"2",2,3,1_3,"","Sączów","Sienkiewicza",0
2277,"2",17,3,2_3,"","Katowice","Tadeusza Kościuszki",0
7103,"1",17,3,2_3,"","Katowice","Panewnicka",0
8841,"4",12,3,2,"","Dąbrowa Górnicza","Klonowa",0
1557,"2",21,3,2_3,"","Lędziny","Zamkowa",0
6578,"1",54,3,2_3,"","Łaziska Górne","Brada",0
1278,"1",42,,2,"","Siewierz","Karsów",0
1620,"2",8,3,2_3,"","Chorzów","Glówna",0
3314,"2",12,3,2_3,"","Dąbrowa Górnicza","Wojska Polskiego",0
4370,"2t",12,2,2_3,"","Dąbrowa Górnicza","Kasprzaka",0
3900,"1",31,3,2_3,"","Piekary Śląskie","Główna",0
3138,"1",12,3,2_3,"","Dąbrowa Górnicza","Łazowska",0
1198,"1",43,3,2_3,"","Sosnowiec","Orląt Lwowskich",0
8078,"2",,,6,"","<Żadna>","",0
8717,"2",46,3,2,"","Tychy","Goździków",0
94,"1",6,3,2_3,"","Będzin","11 Listopada",0
3065,"1",6,3,1,"","Będzin","Odrodzenia",0
2386,"1",43,3,2_3,"","Sosnowiec","Hubala-Dobrzańskiego",0
5482,"1",17,3,2,"","Katowice","Słonecznikowa",0
4385,"2t",10,2,2,"","Czeladź","Grodziecka",0
5459,"2",6,3,1,"","Będzin","Brzozowicka",0
4351,"1t",12,2,2_3,"","Dąbrowa Górnicza","Kasprzaka",0
5293,"2/Siem",8,3,2_3,"","Chorzów","Katowicka",0
5812,"3",58,3,2,"","Wielowieś","Szafranka",0
4469,"2t",17,2,2_3,"","Katowice","1 Maja",0
7919,"5t/Kato",8,2,2_3,"","Chorzów","Rynek",0
3541,"2",45,3,2_3,"","Sławków","Olkuska",0
2895,"2",5,3,2,"","Bytom","Łokietka",0
429,"2",14,3,2_3,"","Gliwice","Chorzowska",0
4904,"2",26,3,1,"","Mysłowice","Długa",0
3812,"1t",5,2,2,"","Bytom","Tarnogórska",0
2862,"1",12,3,2_3,"","Dąbrowa Górnicza","Oddziału AK Ordona",0
6178,"2",46,3,2,"","Tychy","Plac Wolności",0
4560,"1t",53,2,2,"","Świętochłowice","Katowicka",0
4253,"1",42,3,2_3,"","Brudzowice","Główna",0
1768,"2",26,3,2_3,"","Mysłowice","Henryka Sienkiewicza",0
3451,"1",5,3,2_3,"","Bytom","Zabrzańska",0
6061,"1",29,3,2_3,"","Orzesze","Św. Wawrzyńca",0
4060,"2",6,3,1,"","Będzin","prof. Jana Świderskiego",0
8510,"6",30,3,2,"","Ożarowice","Szczotki",0
1370,"2",38,3,2_3,"","Ruda Śląska","Oświęcimska",0
2517,"2",60,3,2_3,"","Tarnowskie Góry","Gliwicka",0
5582,"4",17,3,2_3,"","Katowice","Gliwicka",0
1367,"1",38,3,2_3,"","Ruda Śląska","Wyzwolenia",0
5663,"1",5,3,1,"","Bytom","Chorzowska",0
3311,"1",42,3,1_3,"","Wojkowice Kościelne","Dąbrowska",0
4934,"2t",17,2,2_3,"","Katowice","Tadeusza Kościuszki",0
1900,"2",52,3,1,"","Świerklaniec","Lasowicka",0
2239,"1",10,3,2_3,"","Czeladź","Nowopogońska",0
8009,"2",,,6,"","<Żadna>","",0
5888,"1",57,3,2_3,"","Toszek","Gliwicka",0
2174,"2",10,3,2_3,"","Czeladź","Wojkowicka",0
3430,"1",8,3,2,"","Chorzów","Maciejkowicka",0
3205,"2",14,3,2_3,"","Gliwice","Świętojańska",0
1759,"1",24,3,2,"","Mikołów","Gliwicka",0
3114,"1",49,3,2_3,"","Zabrze","Trocera",0
5314,"2",47,3,2,"","Wojkowice","Piaski",0
3633,"2",10,3,2_3,"","Czeladź","Nowopogońska",0
4123,"2",23,3,2,"","Mierzęcice","Źródlana",0
6221,"2",46,3,2,"","Tychy","Stoczniowców 70",0
5340,"2",47,3,1,"","Wojkowice","Długosza",0
724,"2",13,3,2,"","Gierałtowice","Księdza Władysława Roboty",0
2701,"1",14,3,2_3,"","Gliwice","Jesienna",0
6491,"1",54,3,2,"","Łaziska Górne","Górnicza",0
3183,"2",38,3,2_3,"","Ruda Śląska","Kokotek",0
6836,"17",83,3,2_3,"","Bojszowy","Żubrów",0
4704,"2",49,3,2_3,"","Zabrze","Wolności",0
3411,"3",43,3,2_3,"","Sosnowiec","Lenartowicza",0
5235,"1",17,3,2_3,"","Katowice","Uniwesytecka",0
3542,"1",45,3,2_3_4,"","Sławków","Rynek",0
4963,"1",42,3,2_3,"","Siewierz","Jeziorna",0
3804,"2",22,3,2,"","Miasteczko Śląskie","Starowiejska",0
5681,"2",21,3,2,"","Lędziny","Pokoju",0
3727,"2",60,3,1,"","Tarnowskie Góry","Grzybowa",0
9028,"1",60,3,2,"","Tarnowskie Góry","Chopina",0
6086,"2",45,3,1,"","Sławków","Miedawa",0
2013,"2",14,3,2_3,"","Gliwice","Generała Władysława Andersa",0
1711,"2",51,3,2,"","Zbrosławice","Tarnogórska",0
1910,"1",47,3,1_3,"","Wojkowice","Jana III Sobieskiego",0
6130,"2",46,3,2_3,"","Tychy","Mikołowska",0
1779,"2",24,3,2_3,"","Mikołów","Katowicka",0
4899,"1t",49,2,1,"","Zabrze","Bytomska",0
217,"2",5,3,2_3,"","Bytom","Konstytucji",0
1065,"1",34,3,2_3,"","Góra Siewierska","Tadeusza Kościuszki",0
7201,"1",43,3,2_3,"","Sosnowiec","Jagiellońska",0
4334,"2t/wys",43,2,2,"","Sosnowiec","Staszica",0
8096,"3",10,3,2,"","Czeladź","Będzińska",0
8797,"1",26,3,2,"","Mysłowice","Partyzantów",0
1022,"1",,,6,"","<Żadna>","",0
3615,"2",14,3,2_3,"","Gliwice","Dolnej Wsi",0
1532,"2",42,3,2,"","Siewierz","Krakowska",0
1193,"2t",17,2,2_3,"","Katowice","Chorzowska",0
2399,"2",43,3,2_3,"","Sosnowiec","Hubala-Dobrzańskiego",0
832,"1",,,6,"","<Żadna>","",0
1376,"1",43,3,2,"","Sosnowiec","Kolonia Cieśle",0
4503,"1t",8,2,2_3,"","Chorzów","Wolności",0
6088,"1",45,3,2,"","Sławków","Miedawa",0
8192,"2B",17,3,2_3_4,"","Katowice","Goeppert-Mayer",0
8011,"2",,,6,"","<Żadna>","",0
405,"1",30,3,2_3,"","Ożarowice","Męczenników",0
6632,"2",29,3,2,"","Orzesze","Żorska",0
8809,"1t",17,,2,"","<Żadna>","",0
1563,"2",60,3,2_3,"","Tarnowskie Góry","Obwodnica",0
